ticker,sim_id,runtime,pop_size,gen_count,open_date,close_date,open_price,close_price,best_fit,worst_fit,mean_fit,std_fit,best_elite_fit,worst_elite_fit,mean_elite_fit,std_elite_fit,trade_count,trade_net_earnings,trade_win_count,trade_net_gain,trade_lose_count,trade_net_loss,long_count,long_net_earnings,long_win_count,long_net_gain,long_lose_count,long_net_loss,short_count,short_net_earnings,short_win_count,short_net_gain,short_lose_count,short_net_loss,profit_factor,gain_to_pain,winning_pct,payout_ratio,cpc_index,expectancy,return_pct,kelly_pct,sharpe,treynor,sortino
IBM,0,1.1406439,1000,1,2008-06-09,2008-07-21,125.860001,128.660004,1.0236294567689692,0.9744735539158486,1.0010816195780878,0.00732298582219856,1.0236294567689692,0.9799600103510303,1.004517573679639,0.008617948180409112,692,8947.408237106203,489,14960.624618242076,489,-6013.2163811359005,601,12963.924536586588,482,14836.099150701228,119,-1872.1746141146473,91,-4016.5162994804004,7,124.52546754085071,84,-4141.041767021252,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.1407378,1000,2,2008-07-22,2008-09-02,130.0,118.410004,1.0264085886304184,0.9650868436095661,0.990746813431895,0.017965734759950967,1.0,0.9729326181933927,0.9743721891532451,0.003657510865340516,635,-50991.53580719759,6,54.55349129364908,6,-51046.08929849124,635,-50991.53580719759,6,54.55349129364908,629,-51046.08929849124,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.0938411,1000,3,2008-09-03,2008-10-14,118.339996,93.599998,1.0727933901495312,0.9256211954890452,1.0046302905286664,0.04040977172297238,1.0698497125256028,0.9728746259204352,1.0357036322658304,0.02709065163338322,577,71407.26453166347,494,74572.6341926372,494,-3165.369660973719,41,-815.3404178867995,23,708.759993421225,18,-1524.1004113080244,536,72222.6049495503,471,73863.87419921598,65,-1641.269249665694,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.2035452,1000,4,2008-10-15,2008-11-25,88.290001,80.650002,1.078431460202373,0.9251002478349506,1.0109504907641167,0.02375543880971079,1.078431460202373,0.9979883151278569,1.0306674814765813,0.006475897379095481,607,61018.06972308349,595,61276.88061231219,595,-258.81088922869594,2,180.5117813579661,2,180.5117813579661,0,0.0,605,60837.55794172553,593,61096.36883095423,12,-258.81088922869594,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.343786,1000,5,2008-11-26,2009-01-09,81.66999799999998,84.699997,1.0555744985552835,0.9477177825226878,0.9923927445389967,0.013174799823360549,1.0555744985552835,0.955118644275387,0.9824645505054836,0.006042281894214178,633,-34894.377927640955,11,704.7303650265734,11,-35599.108292667544,7,554.8878776586984,6,555.7449855528357,1,-0.8571078941373182,626,-35449.26580529966,5,148.98537947373774,621,-35598.251184773406,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.1407122,1000,6,2009-01-12,2009-02-24,85.709999,86.400002,1.032934697276451,0.9704950682036222,0.9999824991191519,0.006718452621886985,1.029511028396942,0.9794010362538578,1.002548800106551,0.006600390822627759,540,5097.600213102941,374,10777.902196762603,374,-5680.301983659654,487,5102.284762871571,347,9784.871263071482,140,-4682.586500199905,53,-4.6845497686304505,27,993.030933691117,26,-997.7154834597472,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.2031969,1000,7,2009-02-25,2009-04-07,85.900002,98.75,1.0657997265980528,0.9516402544443656,1.0066365753153412,0.02403972583419162,1.0657997265980528,0.9657213839392665,1.025302846390979,0.01679109158864784,761,50273.15589885596,634,56118.450340183765,634,-5845.294441327811,636,53205.50708600403,578,54651.24296149488,58,-1445.7358754908603,125,-2932.351187148071,56,1467.207378688886,69,-4399.5585658369555,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.3285494,1000,8,2009-04-08,2009-05-20,101.190002,104.050003,1.0330492855483975,0.9718854843911245,1.0037909117197337,0.008070555666717237,1.0281145156088753,1.0,1.0097392983180935,0.0026501460692886602,641,19386.205155280713,631,19458.35347574314,631,-72.14832046242798,638,19348.180004770347,628,19420.328325232775,10,-72.14832046242798,3,38.025150510365464,3,38.025150510365464,0,0.0,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.3281853,1000,9,2009-05-21,2009-07-02,102.82,101.730003,1.0196289103728915,0.9719124487676867,0.998221366276839,0.0038783092919272414,1.0157471992234197,0.9827757979294902,0.9963351840290613,0.003056552865929006,887,-7286.1333290097,229,5171.293883994513,229,-12457.427213004119,821,-7083.926086467197,203,4909.15286771635,618,-11993.078954183462,66,-202.2072425425033,26,262.1410162781617,40,-464.348258820665,0,0,0,0,0,0,0,0,0,0,0
IBM,0,1.0938786,1000,10,2009-07-06,2009-08-14,101.650002,118.57,1.0558240258037148,0.9449792439728523,0.9960949102746878,0.040548649091740635,1.0527596609119214,0.9449792439728523,0.9708950039937835,0.033093707865856685,707,-58209.99201243341,182,11127.218722301392,182,-69337.21073473476,199,10853.289311313398,165,11022.896607475835,34,-169.6072961624424,508,-69063.28132374679,17,104.32211482555721,491,-69167.60343857236,0,0,0,0,0,0,0,0,0,0,0
