ticker,sim_id,runtime,pop_size,gen_count,open_date,close_date,open_price,close_price,best_fit,worst_fit,mean_fit,std_fit,best_elite_fit,worst_elite_fit,mean_elite_fit,std_elite_fit,trade_count,trade_net_earnings,trade_win_count,trade_net_gain,trade_lose_count,trade_net_loss,long_count,long_net_earnings,long_win_count,long_net_gain,long_lose_count,long_net_loss,short_count,short_net_earnings,short_win_count,short_net_gain,short_lose_count,short_net_loss,profit_factor,gain_to_pain,winning_pct,payout_ratio,cpc_index,expectancy,return_pct,kelly_pct,sharpe,treynor,sortino
PG,0,1.8283053,1000,1,2008-06-09,2008-07-21,66.07,63.639999,1.0236982203924778,0.974551300585384,1.0026248467655594,0.008249888196376983,1.020732562998938,0.9855013716852659,1.009743795329336,0.00499172532124418,667,19366.836200793274,604,20480.51266870203,604,-1113.6764679087514,96,-159.1643589891341,53,636.6213051422754,43,-795.7856641314095,571,19526.00055978241,551,19843.891363559753,20,-317.8908037773419,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.8283142,1000,2,2008-07-22,2008-09-02,64.099998,70.470001,1.0286676495627924,0.9583000411692921,0.9902893390343968,0.019168515581494815,1.0,0.9583000411692921,0.9722554621788607,0.003113221272161651,631,-55208.12995818537,7,64.16404194234669,7,-55272.29400012772,0,0.0,0,0.0,0,0.0,631,-55208.12995818537,7,64.16404194234669,624,-55272.29400012772,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.7189108,1000,3,2008-09-03,2008-10-14,71.41999799999998,64.099998,1.0466238741107363,0.941714429176038,0.9948898146853162,0.0204874086144945,1.0423166017146157,0.941714429176038,0.980730537583876,0.014400099291217213,723,-38538.92483225035,147,3330.2013727247113,147,-41869.12620497509,676,-38753.672451463884,127,2639.5833542514674,549,-41393.25580571538,47,214.74761921353146,20,690.6180184732435,27,-475.870399259712,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.6877597,1000,4,2008-10-15,2008-11-25,59.82,63.18,1.052007087364904,0.9650661345869108,0.9986197156725005,0.010252515500268735,1.038066761965248,0.9650661345869108,0.9933670306181988,0.010603169502442108,724,-12916.600109477045,147,5770.2404800309605,147,-18686.840589508014,76,1447.3713240570883,55,2008.1180835199136,21,-560.7467594628251,648,-14363.971433534132,92,3762.122396511046,556,-18126.09383004519,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.7654645,1000,5,2008-11-26,2009-01-09,63.16,59.860001,1.0402639964204017,0.9597360035795984,0.9999081610774667,0.011544427097953468,1.0402639964204017,0.9774495461068694,0.9981376551872917,0.015405462830735467,916,-3592.2517967264616,435,13457.446719688913,435,-17049.698516415396,605,-12628.39735766119,180,3992.5428465485647,425,-16620.940204209764,311,9036.14556093471,255,9464.903873140345,56,-428.7583122056302,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.6565175,1000,6,2009-01-12,2009-02-24,59.939999,49.77,1.049335557849858,0.9494281299993937,1.007327866296366,0.03195034585064365,1.0472597389679918,0.9527402610320082,1.0305617177670334,0.0243879262367242,612,60650.8381443832,511,65509.51375870685,511,-4858.675614323642,91,-4483.579916859303,18,204.4377579227443,73,-4688.017674782047,521,65134.41806124251,493,65305.07600078411,28,-170.65793954159395,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.859551,1000,7,2009-02-25,2009-04-07,49.919998,48.68,1.0240155253065755,0.9700359987031856,0.999886675102519,0.0051962471084206025,1.0213812693787594,0.9905817006678169,1.0021653575514897,0.0021466350561133796,630,4310.540929660036,418,6946.118594527456,418,-2635.5776648673727,5,66.19997633539865,4,68.41379091205634,1,-2.2138145766577044,625,4244.340953324635,414,6877.704803615398,211,-2633.363850290715,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.8595356,1000,8,2009-04-08,2009-05-20,48.470001,54.02,1.0359465736743783,0.9483502994397713,0.9890398094351385,0.023805994213895867,1.0359465736743783,0.9483502994397713,0.9723446793315516,0.015811036249427927,661,-54973.467254682924,70,3129.679675148049,70,-58103.14692983096,44,2610.2422753984606,43,2633.6209707304124,1,-23.378695331951597,617,-57583.70953008137,27,496.05870441763693,590,-58079.768234499,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.5624044,1000,9,2009-05-21,2009-07-02,53.02,51.110001,1.0224184771424476,0.9723735399422166,0.999016752683736,0.009476662194619312,1.0158476826834009,0.9723735399422166,0.9921743316878922,0.007286523060483258,756,-15651.336624212992,181,2991.708912588248,181,-18643.04553680127,670,-16146.411957213491,124,2151.22847483531,546,-18297.64043204883,86,495.07533300050113,57,840.4804377529364,29,-345.40510475243536,0,0,0,0,0,0,0,0,0,0,0
PG,0,1.375384,1000,10,2009-07-06,2009-08-14,52.169998,52.369999,1.0247097115760428,0.9663818502943079,0.9985719865715579,0.00548023906754148,1.008577327237962,0.9663818502943079,0.9968689295918162,0.006795580535839337,662,-6254.574883841818,196,1708.868157278537,196,-7963.443041120278,21,-425.5953138808637,9,70.44832527995865,12,-496.0436391608223,641,-5828.979569960952,187,1638.4198319985783,454,-7467.399401959456,0,0,0,0,0,0,0,0,0,0,0
