ticker,sim_id,runtime,pop_size,gen_count,open_date,close_date,open_price,close_price,best_fit,worst_fit,mean_fit,std_fit,best_elite_fit,worst_elite_fit,mean_elite_fit,std_elite_fit,trade_count,trade_net_earnings,trade_win_count,trade_net_gain,trade_lose_count,trade_net_loss,long_count,long_net_earnings,long_win_count,long_net_gain,long_lose_count,long_net_loss,short_count,short_net_earnings,short_win_count,short_net_gain,short_lose_count,short_net_loss,profit_factor,gain_to_pain,winning_pct,payout_ratio,cpc_index,expectancy,return_pct,kelly_pct,sharpe,treynor,sortino
ED,0,1.250076,1000,1,2008-06-09,2008-07-21,40.52,38.740002,1.0216224514637138,0.9811091915471308,1.0028490317200716,0.007600793158908012,1.0216224514637138,0.9890226642460986,1.0096064380396133,0.003935780539074323,696,19243.313044299583,611,20083.183324035643,611,-839.87027973605,0,0.0,0,0.0,0,0.0,696,19243.313044299583,611,20083.183324035643,85,-839.87027973605,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.2813007,1000,2,2008-07-22,2008-09-02,39.169998,41.27,1.0224946147397824,0.9573574942969659,0.9932621806831976,0.012274362539159187,0.9967011857429119,0.9750006928920779,0.9833235667456088,0.0037385855556939006,631,-33176.291331390654,15,183.3802104166186,15,-33359.67154180728,8,43.58596092615525,3,96.8542318064455,5,-53.268270880290245,623,-33219.877292316814,12,86.52597861017311,611,-33306.40327092699,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.0470146,1000,3,2008-09-03,2008-10-14,41.279999,40.529999,1.0247885507027603,0.9739206504976975,0.9993805345841595,0.004692592224971234,1.0156215862747693,0.9752114492972398,0.9972232438606815,0.005021929244568437,612,-5553.5122786353695,107,3861.9913547126703,107,-9415.503633348042,577,-5025.352631471685,94,3580.6529149549447,483,-8606.005546426628,35,-528.159647163684,13,281.338439757726,22,-809.49808692141,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.1719179,1000,4,2008-10-15,2008-11-25,38.810001,39.779999,1.074663609599045,0.9225997556617809,0.9995647770349332,0.00987579691849009,1.0430271538766904,0.9225997556617809,0.9956661476506905,0.009759473865918834,720,-8621.820149414956,86,4326.112337483631,86,-12947.932486898588,162,-1090.5187978551596,36,2069.7873586287305,126,-3160.306156483889,558,-7531.301351559798,50,2256.3249788549006,508,-9787.626330414698,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.0782641,1000,5,2008-11-26,2009-01-09,39.68,39.66,1.0197930784379556,0.9802069215620444,1.0005446460093326,0.002885798553313743,1.0197930784379556,0.9892202170494846,1.0020681849174122,0.003465343390375356,822,4120.249007956134,393,9579.894928314317,393,-5459.645920358203,589,2895.065549209231,269,6536.929474886681,320,-3641.8639256774823,233,1225.1834587469027,124,3042.965453427622,109,-1817.7819946807178,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.078243,1000,6,2009-01-12,2009-02-24,40.290001,37.459999,1.0260079143541356,0.9760630295937129,0.9959825285417283,0.012288039287144507,1.0260079143541356,0.9760630295937129,0.9901513688779014,0.010425918713477802,830,-19524.220311109002,236,4711.472947712572,236,-24235.69325882152,643,-21624.49182288526,113,1482.745817491322,530,-23107.23764037656,187,2100.2715117762777,123,3228.7271302212507,64,-1128.4556184449752,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.0941978,1000,7,2009-02-25,2009-04-07,36.84,38.700001,1.0417039886548847,0.9459523346970818,0.9961703752482346,0.013880103049290316,1.0417039886548847,0.9459523346970818,0.9871307211385175,0.011862401356665376,684,-25737.313655890175,103,4329.946384101067,103,-30067.260039991226,45,1245.6392927036152,30,1694.2267722719287,15,-448.5874795683138,639,-26982.952948593793,73,2635.719611829137,566,-29618.67256042292,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.1407378,1000,8,2009-04-08,2009-05-20,38.939999,34.869999,1.0311487298056576,0.9688512701943424,0.9935957960978945,0.022238434111409945,1.0311487298056576,0.9688512701943424,0.9761362110699146,0.015032641853633543,692,-47927.35025510938,78,2814.174294764176,78,-50741.52454987358,609,-50466.81204803804,24,131.3621663035502,585,-50598.1742143416,83,2539.461792928644,54,2682.812128460626,29,-143.35033553198141,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.0782146,1000,9,2009-05-21,2009-07-02,34.5,37.279999,1.0306365908111264,0.965067184341767,0.994898805880159,0.014581385372529796,1.004851541579643,0.9653910461214784,0.9813150128099395,0.005381040554790109,839,-37287.01558059987,62,730.9797303324973,62,-38017.99531093237,42,-273.06165729297146,10,66.92564037106531,32,-339.98729766403676,797,-37013.9539233069,52,664.054089961432,745,-37678.00801326833,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.1563301,1000,10,2009-07-06,2009-08-14,37.529999,40.639999,1.0280515776058294,0.9719484223941705,1.0047941640845928,0.020238908096249647,1.0280515776058294,0.9719484223941705,1.0213503687642107,0.013652913142612032,688,42700.737528426165,608,45670.459596805056,608,-2969.722068378936,644,45266.77153033743,600,45582.09586652744,44,-315.3243361900645,44,-2566.0340019112523,8,88.36373027762023,36,-2654.3977321888724,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.1720003,1000,11,2009-08-17,2009-09-28,39.349998,41.41,1.01839106063898,0.9836536859358168,1.0051154960043607,0.011263363781907744,1.0158124605930046,1.0005474773762983,1.0155989520867066,0.001545537811778853,611,31039.77956748397,602,31070.60391312,602,-30.824345636033534,611,31039.77956748397,602,31070.60391312,9,-30.824345636033534,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.2969111,1000,12,2009-09-29,2009-11-09,41.290001,42.209999,1.0242105629761784,0.9805115395791123,1.004028059596136,0.006613862343653365,1.019488460420888,1.002227063694204,1.0087768484997728,0.0011762447437889385,632,17464.820498818022,609,17709.838531807927,609,-245.01803298990507,632,17464.820498818022,609,17709.838531807927,23,-245.01803298990507,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.3128976,1000,13,2009-11-10,2009-12-22,42.459999,45.580002,1.0227572450044824,0.975629223258979,1.0093205760232868,0.015873618770799677,1.0227572450044824,0.9862333760774014,1.0197104010068845,0.007367023899984309,619,39193.229563730776,589,39626.4617224549,589,-433.2321587241249,598,39414.41748965143,579,39527.24445938953,19,-112.82696973809804,21,-221.1879259206556,10,99.21726306537118,11,-320.4051889860268,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.2500607,1000,14,2009-12-23,2010-02-05,45.450001,43.18,1.0345358802906626,0.9751650198368019,0.99185495773623,0.011565114938171165,0.9953878496256972,0.9783443128520801,0.9833051895268714,0.0011109087224039406,608,-33181.56155729115,2,8.300661541176215,2,-33189.86221883232,608,-33181.56155729115,2,8.300661541176215,606,-33189.86221883232,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.1250624,1000,15,2010-02-08,2010-03-22,42.810001,44.259998,1.0103146267058438,0.9819853515460271,0.9998439187748663,0.006386573751992013,1.0101251580303632,0.9869268242706094,0.9954524948493909,0.0044407069694477625,473,-9095.010301220605,74,565.5847109722303,74,-9660.595012192838,73,369.70592398915517,48,479.91690984558323,25,-110.21098585642807,400,-9464.71622520976,26,85.66780112664689,374,-9550.38402633641,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.2031935,1000,16,2010-03-23,2010-05-04,44.169998,45.040001,1.0108173133984077,0.9891101934235205,1.0027240289205182,0.005413041555711185,1.0098636374013077,0.9963920406101845,1.0067120216448209,0.0024940277121984194,790,13349.602022987157,637,14105.389758916788,637,-755.7877359296226,779,13390.480814545352,634,14097.357230657643,145,-706.876416112286,11,-40.87879155819155,3,8.032528259144929,8,-48.91131981733648,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.3285301,1000,17,2010-05-05,2010-06-16,45.049999,44.419998,1.015641415882606,0.9817510040157451,0.9995255221791046,0.002845274114055023,1.003972181040214,0.9896734576036884,0.9988480261886766,0.0019776995659465386,611,-2296.517367330851,381,1472.3933569559942,381,-3768.9107242868295,602,-2231.3917647252724,378,1366.6031504539646,224,-3597.9949151792216,9,-65.12560260558048,3,105.79020650202881,6,-170.91580910760928,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.0470141,1000,18,2010-06-17,2010-07-29,44.77,46.57,1.025637078624586,0.9759251372586583,1.000728658658994,0.009757610842719179,1.0181513272009564,0.9811215781762684,0.9933674941471344,0.006931557635081416,668,-13251.474267060536,151,4204.760068956508,151,-17456.23433601703,275,613.0555121353359,134,3950.8393423916405,141,-3337.7838302563023,393,-13864.529779195871,17,253.92072656486866,376,-14118.450505760738,0,0,0,0,0,0,0,0,0,0,0
ED,0,1.2813316,1000,19,2010-07-30,2010-09-10,46.119999,47.689999,1.0119603548488534,0.9862427794787025,1.0026686095503068,0.004656069623664612,1.0119603548488534,1.0017830069530063,1.0061579974559598,0.0012844077767554152,755,12254.09159595568,686,12986.959085507913,686,-732.8674895522398,725,12158.662208138363,664,12810.84108179727,61,-652.1788736589123,30,95.42938781731732,22,176.11800371064467,8,-80.68861589332735,0,0,0,0,0,0,0,0,0,0,0
