ticker,sim_id,runtime,pop_size,gen_count,open_date,close_date,open_price,close_price,best_fit,worst_fit,mean_fit,std_fit,best_elite_fit,worst_elite_fit,mean_elite_fit,std_elite_fit,trade_count,trade_net_earnings,trade_win_count,trade_net_gain,trade_lose_count,trade_net_loss,long_count,long_net_earnings,long_win_count,long_net_gain,long_lose_count,long_net_loss,short_count,short_net_earnings,short_win_count,short_net_gain,short_lose_count,short_net_loss,profit_factor,gain_to_pain,winning_pct,payout_ratio,cpc_index,expectancy,return_pct,kelly_pct,sharpe,treynor,sortino
AMD,0,1.2466988,1000,1,2008-06-09,2008-07-21,7.68,4.59,1.1125095177112825,0.8769649476243896,0.9713881718427179,0.07516071827614326,1.0,0.8874904822887176,0.8966193154653497,0.02291529340493559,680,-205869.9363773636,31,1433.1772556339645,31,-207303.11363299747,676,-206137.11763334894,27,1165.9959996486177,649,-207303.11363299747,4,267.1812559853471,4,267.1812559853471,0,0.0,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.2675744,1000,2,2008-07-22,2008-09-02,4.41,6.34,1.148377629087886,0.8409882159740231,0.9735308048109927,0.08464094789178597,1.013358520102687,0.859253620291822,0.9080849183937201,0.053046055493615775,586,-183830.16321256213,45,1762.322571857744,45,-185592.48578441993,13,83.11064826548798,8,234.54391901230565,5,-151.4332707468177,573,-183913.2738608276,37,1527.7786528454383,536,-185441.05251367312,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.2715935,1000,3,2008-09-03,2008-10-14,6.15,4.27,1.1734026914456168,0.7762472109421433,0.9799793773054452,0.060142501440670605,1.0287169928124384,0.7762472109421433,0.931548854047485,0.03668797646621538,729,-136902.29190503524,77,3485.07971273084,77,-140387.371617766,604,-134757.00760304966,35,1537.89364227726,569,-136294.9012453269,125,-2145.2843019855445,42,1947.1860704535798,83,-4092.470372439122,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.3025534,1000,4,2008-10-15,2008-11-25,3.91,1.8,1.204674134408219,0.795232520515935,1.0276586896290894,0.11385938275681048,1.204674134408219,0.8324804704330003,1.1249846806116548,0.0797962597190764,631,249969.36122331323,567,262734.1586719488,567,-12764.797448635469,54,-10820.778606987618,11,432.85511643809184,43,-11253.633723425712,577,260790.13983030093,556,262301.3035555107,21,-1511.1637252097566,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.3344307,1000,5,2008-11-26,2009-01-09,2.13,2.69,1.08995074517809,0.9067455560158955,0.9748513057103649,0.05109681721723161,0.9854129925689357,0.9067455560158955,0.9264389326413032,0.007775506930348166,639,-146374.39341079158,16,883.892686352003,16,-147258.28609714357,0,0.0,0,0.0,0,0.0,639,-146374.39341079158,16,883.892686352003,623,-147258.28609714357,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.2685658,1000,6,2009-01-12,2009-02-24,2.52,2.12,1.0890855814654896,0.8899970872709935,0.997401770631207,0.02500990845642708,1.0664921952951056,0.8899970872709935,0.9827381229473481,0.02272079335025211,575,-34523.75410530212,105,7351.352238851026,105,-41875.10634415315,564,-35336.960601931285,96,6386.234898963623,468,-41723.195500894915,11,813.2064966291648,9,965.117339887404,2,-151.9108432582391,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.3424075,1000,7,2009-02-25,2009-04-07,2.22,3.44,1.2285292014933282,0.8064642548200134,0.9514346296928625,0.12258092966744896,1.1424568693347292,0.8226535784720236,0.853457547606972,0.07286905955089795,749,-291311.4405707814,134,10898.773430839732,134,-302210.2140016213,72,7488.999681290293,67,7545.779147565308,5,-56.77946627501536,677,-298800.44025207177,67,3352.9942832744327,610,-302153.4345353463,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.2865955,1000,8,2009-04-08,2009-05-20,3.68,4.5,1.1123194692634084,0.9148925239584016,1.0112525545813909,0.04872319613180483,1.1041893634848556,0.9638126916988106,1.0555743598614344,0.028416574187785964,873,111139.29744848229,698,120266.27241119779,698,-9126.974962715507,738,111509.1797006709,636,116542.78607723537,102,-5033.606376564496,135,-369.8822521885994,62,3723.486333962413,73,-4093.368586151013,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.2964924,1000,9,2009-05-21,2009-07-02,4.34,3.78,1.0560286445780753,0.9323453258140797,0.9880342789393355,0.02958820145883532,1.0063738683937768,0.9500079719136482,0.9615499380086766,0.006802241154084459,694,-76492.85275433303,94,6457.235873194587,94,-82950.08862752748,689,-76630.46504620525,90,6315.218294978746,599,-82945.68334118387,5,137.61229187222852,4,142.01757821584076,1,-4.40528634361224,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.2826065,1000,10,2009-07-06,2009-08-14,3.55,3.69,1.0934585978925582,0.9396833706243857,0.9974688924020569,0.01943121357140344,1.0396509847670445,0.9396833706243857,0.9838900538537071,0.01698727528638606,675,-32219.89229258163,104,6004.925531664532,104,-38224.81782424613,28,517.1308598611702,18,1112.8565351017469,10,-595.7256752405767,647,-32737.0231524428,86,4892.068996562785,561,-37629.092149005555,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.4840352,1000,11,2009-08-17,2009-09-28,3.55,5.94,1.2202862804797845,0.7970721237537585,1.02402701034865,0.14518398617479494,1.2144451933936202,0.7970721237537585,1.1209456557010262,0.13370090306974367,661,239862.03263959778,542,287258.79018778296,542,-47396.75754818509,566,287153.68308168737,541,287226.4772626129,25,-72.7941809255268,95,-47291.65044208949,1,32.31292517006794,94,-47323.96336725956,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.3982545,1000,12,2009-09-29,2009-11-09,5.78,5.21,1.0600193807232863,0.9636453812600033,0.9940251330735698,0.016229813044510447,1.0055761155460081,0.9788483606439305,0.9791336149267029,0.002431143650269173,608,-41521.25375303179,6,732.6554473296402,6,-42253.90920036143,607,-41454.103117823084,6,732.6554473296402,601,-42186.75856515272,1,-67.15063520871146,0,0.0,1,-67.15063520871146,0,0,0,0,0,0,0,0,0,0,0
AMD,0,1.2426715,1000,13,2009-11-10,2009-12-22,5.14,9.43,1.2062433654752243,0.7937566345247756,0.9841576838073156,0.14348473342345436,1.2062433654752243,0.7937566345247756,0.8762046909049368,0.11135635381271529,707,-247590.6181901234,140,23843.212526410567,140,-271433.8307165339,145,23129.044446967055,124,23563.759543394204,21,-434.7150964271464,562,-270719.66263709037,16,279.45298301635984,546,-270999.1156201067,0,0,0,0,0,0,0,0,0,0,0
