ticker,sim_id,runtime,pop_size,gen_count,open_date,close_date,open_price,close_price,best_fit,worst_fit,mean_fit,std_fit,best_elite_fit,worst_elite_fit,mean_elite_fit,std_elite_fit,trade_count,trade_net_earnings,trade_win_count,trade_net_gain,trade_lose_count,trade_net_loss,long_count,long_net_earnings,long_win_count,long_net_gain,long_lose_count,long_net_loss,short_count,short_net_earnings,short_win_count,short_net_gain,short_lose_count,short_net_loss,profit_factor,gain_to_pain,winning_pct,payout_ratio,cpc_index,expectancy,return_pct,kelly_pct,sharpe,treynor,sortino
BK,0,1.4092545,1000,1,2008-06-09,2008-07-21,41.080002,34.630001,1.0833120541351269,0.9425910883290164,1.011185139571813,0.031151529273004283,1.0693351530134176,0.9664535755944819,1.0411519424473417,0.013048521295555724,663,82303.88489467667,628,82874.26523383913,628,-570.3803391624764,0,0.0,0,0.0,0,0.0,663,82303.88489467667,628,82874.26523383913,35,-570.3803391624764,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.4501213,1000,2,2008-07-22,2008-09-02,36.790001,34.830002,1.0316173601835803,0.9553512635105588,1.002952088660836,0.009211417561379293,1.0280411540258572,0.9743259017414073,1.0090408489557654,0.00517351698965686,621,17983.76319433473,588,19329.11769610461,588,-1345.3545017698982,0,0.0,0,0.0,0,0.0,621,17983.76319433473,588,19329.11769610461,33,-1345.3545017698982,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.4181721,1000,3,2008-09-03,2008-10-14,35.580002,34.759998,1.1537420259073827,0.8448811732772863,1.0021514231339441,0.03224247486834552,1.1537420259073827,0.9040463819224192,1.011228625845242,0.02601419124091007,689,22393.32251241966,468,32769.92029522376,468,-10376.597782804256,35,4756.87364163587,28,5866.115386450187,7,-1109.2417448143176,654,17636.448870783708,440,26903.804908773647,214,-9267.356037989957,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.3922761,1000,4,2008-10-15,2008-11-25,29.25,29.75,1.1157476683652432,0.8302619169865333,1.0024235351709885,0.021737051935792125,1.1155950235963854,0.8833258336315445,1.012081681374124,0.024479938007048258,824,24135.651258628746,579,33377.692087691925,579,-9242.040829063386,176,11201.552022555943,144,12909.086393405732,32,-1707.5343708497944,648,12934.099236072823,435,20468.605694286216,213,-7534.50645821359,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.3284453,1000,5,2008-11-26,2009-01-09,29.959999,25.59,1.1395110603876861,0.9190571714794056,1.014903822611352,0.03170939722562642,1.115032249855018,0.9486009356698085,1.0336695471000987,0.03162972346153758,1110,67030.24558791467,879,76302.62029630001,879,-9272.37470838513,367,7667.491959901972,198,15510.900162784572,169,-7843.408202882609,743,59362.75362801267,681,60791.72013351518,62,-1428.96650550252,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.3125223,1000,6,2009-01-12,2009-02-24,25.049999,24.370001,1.199142140756666,0.8008578592433341,1.0041930141438307,0.029420056397542665,1.1183552001824935,0.8286924272721582,1.003797411196237,0.03448157471751656,888,6594.517729117853,535,35834.191267180475,535,-29239.673538062798,308,-6308.127109116746,171,8273.295110295558,137,-14581.4222194123,580,12902.644838234542,364,27560.89615688491,216,-14658.25131865039,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.328412,1000,7,2009-02-25,2009-04-07,23.790001,27.309999,1.1198083118896263,0.8929651165488962,0.9884133471733725,0.0425463343024852,1.082981158172389,0.8943992891567588,0.9888339222968859,0.040337994650301655,783,-21879.768624445413,336,32759.402710207363,336,-54639.171334652856,309,24915.472890893558,242,28048.830114164222,67,-3133.3572232706674,474,-46795.24151533905,94,4710.572596043127,380,-51505.814111382184,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.3354576,1000,8,2009-04-08,2009-05-20,27.67,26.66,1.0930945008562183,0.9281177606220911,1.0016649998803788,0.028860341114552282,1.0825420069539844,0.9323594855114831,0.9798291425720126,0.023652700677807587,949,-40341.714855977756,294,17111.5506274537,294,-57453.26548343143,852,-42259.426290819225,232,13495.945777538376,620,-55755.37206835756,97,1917.7114348414636,62,3615.60484991533,35,-1697.8934150738667,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.2925242,1000,9,2009-05-21,2009-07-02,27.200001,27.57,1.0427305050895952,0.9336346730038758,1.00309970404583,0.012589860391574661,1.0427305050895952,0.974509503629883,1.008607356715557,0.01394985015305676,974,17208.80647244029,597,24651.376447347502,597,-7442.569974907223,140,2241.0590165535136,98,3371.626256332484,42,-1130.5672397789713,834,14967.747455886769,499,21279.750191015028,335,-6312.002735128238,0,0,0,0,0,0,0,0,0,0,0
BK,0,1.2606446,1000,10,2009-07-06,2009-08-14,28.360001,28.57,1.0838013336465946,0.9575736306058199,1.007518641013448,0.01704575583111697,1.061499205724766,0.9612342689820198,1.0239790563280728,0.017040264787737586,1247,48037.31102060058,1029,50728.175865868565,1029,-2690.864845267954,418,16913.139135424237,364,18087.726227087987,54,-1174.5870916637498,829,31124.17188517632,665,32640.449638780578,164,-1516.277753604204,0,0,0,0,0,0,0,0,0,0,0
